schedule_id,store_id,employee_id,employee_name,shift_date,shift_type,start_time,end_time,hours_worked,department
SCH000302,S001,EMP013,Mike Johnson,2024-01-23,night,12:00,22:00,8.0,meat
SCH000303,S001,EMP013,Mike Johnson,2024-01-18,evening,09:00,19:00,8.0,bakery
SCH000304,S001,EMP013,Mike Johnson,2024-01-02,night,22:00,17:00,8.0,dairy
SCH000305,S001,EMP013,Mike Johnson,2024-01-21,morning,06:00,14:00,8.0,checkout
SCH000306,S001,EMP013,Mike Johnson,2024-01-15,night,18:00,20:00,8.0,bakery
SCH000307,S001,EMP013,Mike Johnson,2024-01-03,night,11:00,18:00,8.0,bakery
SCH000308,S001,EMP013,Mike Johnson,2024-01-03,morning,18:00,02:00,8.0,dairy
SCH000309,S001,EMP013,Mike Johnson,2024-01-23,evening,13:00,20:00,8.0,produce
SCH000310,S001,EMP013,Mike Johnson,2024-01-23,morning,15:00,15:00,8.0,meat
SCH000311,S001,EMP013,Mike Johnson,2024-01-18,morning,10:00,14:00,8.0,checkout
SCH000312,S001,EMP013,Mike Johnson,2024-01-06,night,17:00,04:00,8.0,stocking
SCH000313,S001,EMP013,Mike Johnson,2024-01-05,evening,14:00,22:00,8.0,produce
SCH000314,S001,EMP013,Mike Johnson,2024-01-05,morning,22:00,03:00,8.0,produce
SCH000315,S001,EMP013,Mike Johnson,2024-01-20,morning,15:00,05:00,8.0,checkout
SCH000316,S001,EMP013,Mike Johnson,2024-01-03,morning,17:00,16:00,8.0,dairy
SCH000317,S001,EMP013,Mike Johnson,2024-01-08,night,12:00,22:00,8.0,produce
SCH000318,S001,EMP013,Mike Johnson,2024-01-10,evening,22:00,20:00,8.0,produce
SCH000319,S001,EMP013,Mike Johnson,2024-01-29,morning,11:00,21:00,8.0,bakery
SCH000320,S001,EMP013,Mike Johnson,2024-01-06,evening,11:00,17:00,8.0,dairy
SCH000321,S001,EMP013,Mike Johnson,2024-01-26,evening,06:00,01:00,8.0,checkout
SCH000322,S001,EMP013,Mike Johnson,2024-01-12,night,15:00,17:00,8.0,checkout
SCH000323,S001,EMP013,Mike Johnson,2024-01-20,night,18:00,16:00,8.0,produce
SCH000324,S001,EMP013,Mike Johnson,2024-01-19,evening,07:00,15:00,8.0,checkout
SCH000325,S001,EMP013,Mike Johnson,2024-01-19,morning,07:00,23:00,8.0,meat
SCH000326,S001,EMP013,Mike Johnson,2024-01-29,morning,06:00,18:00,8.0,meat
SCH000327,S001,EMP014,Jane Davis,2024-01-11,night,19:00,21:00,8.0,checkout
SCH000328,S001,EMP014,Jane Davis,2024-01-01,evening,20:00,20:00,8.0,produce
SCH000329,S001,EMP014,Jane Davis,2024-01-04,morning,07:00,23:00,8.0,dairy
SCH000330,S001,EMP014,Jane Davis,2024-01-05,evening,12:00,01:00,8.0,dairy
SCH000331,S001,EMP014,Jane Davis,2024-01-17,evening,06:00,03:00,8.0,stocking
SCH000332,S001,EMP014,Jane Davis,2024-01-04,night,06:00,02:00,8.0,bakery
SCH000333,S001,EMP014,Jane Davis,2024-01-20,morning,17:00,00:00,8.0,produce
SCH000334,S001,EMP014,Jane Davis,2024-01-17,morning,20:00,17:00,8.0,meat
SCH000335,S001,EMP014,Jane Davis,2024-01-15,morning,15:00,18:00,8.0,stocking
SCH000336,S001,EMP014,Jane Davis,2024-01-22,night,08:00,02:00,8.0,bakery
SCH000337,S001,EMP014,Jane Davis,2024-01-07,morning,09:00,15:00,8.0,stocking
SCH000338,S001,EMP014,Jane Davis,2024-01-21,night,09:00,06:00,8.0,meat
SCH000339,S001,EMP014,Jane Davis,2024-01-14,morning,14:00,02:00,8.0,meat
SCH000340,S001,EMP014,Jane Davis,2024-01-18,morning,09:00,00:00,8.0,bakery
SCH000341,S001,EMP014,Jane Davis,2024-01-27,evening,19:00,20:00,8.0,bakery
SCH000342,S001,EMP014,Jane Davis,2024-01-14,evening,06:00,14:00,8.0,produce
SCH000343,S001,EMP014,Jane Davis,2024-01-26,morning,19:00,01:00,8.0,produce
SCH000344,S001,EMP014,Jane Davis,2024-01-10,night,11:00,22:00,8.0,stocking
SCH000345,S001,EMP014,Jane Davis,2024-01-20,evening,06:00,21:00,8.0,produce
SCH000346,S001,EMP014,Jane Davis,2024-01-12,morning,06:00,02:00,8.0,produce
SCH000347,S001,EMP014,Jane Davis,2024-01-07,evening,16:00,14:00,8.0,checkout
SCH000348,S001,EMP014,Jane Davis,2024-01-22,morning,19:00,05:00,8.0,meat
SCH000349,S001,EMP014,Jane Davis,2024-01-19,morning,07:00,06:00,8.0,meat
SCH000350,S001,EMP014,Jane Davis,2024-01-13,evening,09:00,16:00,8.0,stocking
SCH000351,S001,EMP014,Jane Davis,2024-01-31,morning,09:00,01:00,8.0,meat
SCH000352,S001,EMP014,Jane Davis,2024-01-06,evening,13:00,16:00,8.0,checkout
SCH000353,S001,EMP014,Jane Davis,2024-01-06,evening,21:00,17:00,8.0,stocking
SCH000354,S001,EMP014,Jane Davis,2024-01-10,night,08:00,21:00,8.0,stocking
SCH000355,S001,EMP015,John Brown,2024-01-04,morning,12:00,06:00,8.0,checkout
SCH000356,S001,EMP015,John Brown,2024-01-03,night,13:00,18:00,8.0,dairy
SCH000357,S001,EMP015,John Brown,2024-01-01,evening,21:00,19:00,8.0,meat
SCH000358,S001,EMP015,John Brown,2024-01-21,night,21:00,15:00,8.0,produce
SCH000359,S001,EMP015,John Brown,2024-01-25,evening,15:00,06:00,8.0,dairy
SCH000360,S001,EMP015,John Brown,2024-01-04,evening,20:00,16:00,8.0,produce
SCH000361,S001,EMP015,John Brown,2024-01-25,evening,11:00,00:00,8.0,stocking
SCH000362,S001,EMP015,John Brown,2024-01-08,night,18:00,18:00,8.0,meat
SCH000363,S001,EMP015,John Brown,2024-01-12,evening,18:00,02:00,8.0,produce
SCH000364,S001,EMP015,John Brown,2024-01-15,morning,06:00,19:00,8.0,meat
SCH000365,S001,EMP015,John Brown,2024-01-10,night,21:00,19:00,8.0,produce
SCH000366,S001,EMP015,John Brown,2024-01-30,morning,06:00,20:00,8.0,meat
SCH000367,S001,EMP015,John Brown,2024-01-29,evening,22:00,01:00,8.0,meat
SCH000368,S001,EMP015,John Brown,2024-01-17,evening,21:00,19:00,8.0,stocking
SCH000369,S001,EMP015,John Brown,2024-01-27,night,15:00,19:00,8.0,bakery
SCH000370,S001,EMP015,John Brown,2024-01-21,night,13:00,14:00,8.0,produce
SCH000371,S001,EMP015,John Brown,2024-01-25,morning,06:00,03:00,8.0,stocking
SCH000372,S001,EMP015,John Brown,2024-01-29,evening,11:00,04:00,8.0,dairy
SCH000373,S001,EMP015,John Brown,2024-01-17,night,06:00,01:00,8.0,stocking
SCH000374,S001,EMP015,John Brown,2024-01-13,morning,09:00,15:00,8.0,checkout
SCH000375,S001,EMP015,John Brown,2024-01-17,evening,13:00,15:00,8.0,bakery
SCH000376,S001,EMP015,John Brown,2024-01-31,morning,08:00,17:00,8.0,bakery
SCH000377,S001,EMP015,John Brown,2024-01-09,evening,15:00,21:00,8.0,dairy
SCH000378,S001,EMP015,John Brown,2024-01-05,evening,17:00,15:00,8.0,produce
SCH000379,S001,EMP015,John Brown,2024-01-11,evening,11:00,14:00,8.0,meat
SCH000380,S001,EMP015,John Brown,2024-01-03,night,14:00,02:00,8.0,produce
SCH000381,S001,EMP015,John Brown,2024-01-17,night,12:00,19:00,8.0,checkout
SCH000382,S002,EMP016,Sarah Wilson,2024-01-31,evening,06:00,21:00,8.0,stocking
SCH000383,S002,EMP016,Sarah Wilson,2024-01-13,night,19:00,18:00,8.0,produce
SCH000384,S002,EMP016,Sarah Wilson,2024-01-05,night,12:00,17:00,8.0,meat
SCH000385,S002,EMP016,Sarah Wilson,2024-01-31,evening,08:00,02:00,8.0,dairy
SCH000386,S002,EMP016,Sarah Wilson,2024-01-23,evening,19:00,04:00,8.0,checkout
SCH000387,S002,EMP016,Sarah Wilson,2024-01-04,evening,16:00,04:00,8.0,produce
SCH000388,S002,EMP016,Sarah Wilson,2024-01-08,night,22:00,19:00,8.0,stocking
SCH000389,S002,EMP016,Sarah Wilson,2024-01-20,night,19:00,17:00,8.0,dairy
SCH000390,S002,EMP016,Sarah Wilson,2024-01-21,night,19:00,23:00,8.0,produce
SCH000391,S002,EMP016,Sarah Wilson,2024-01-10,morning,20:00,03:00,8.0,checkout
SCH000392,S002,EMP016,Sarah Wilson,2024-01-05,evening,17:00,01:00,8.0,meat
SCH000393,S002,EMP016,Sarah Wilson,2024-01-16,morning,13:00,18:00,8.0,dairy
SCH000394,S002,EMP016,Sarah Wilson,2024-01-22,evening,07:00,05:00,8.0,bakery
SCH000395,S002,EMP016,Sarah Wilson,2024-01-25,evening,08:00,23:00,8.0,checkout
SCH000396,S002,EMP016,Sarah Wilson,2024-01-18,night,13:00,18:00,8.0,checkout
SCH000397,S002,EMP016,Sarah Wilson,2024-01-12,morning,13:00,22:00,8.0,produce
SCH000398,S002,EMP016,Sarah Wilson,2024-01-30,morning,06:00,03:00,8.0,produce
SCH000399,S002,EMP016,Sarah Wilson,2024-01-23,night,19:00,20:00,8.0,stocking
SCH000400,S002,EMP016,Sarah Wilson,2024-01-09,evening,06:00,18:00,8.0,checkout
SCH000401,S002,EMP016,Sarah Wilson,2024-01-18,night,07:00,21:00,8.0,produce
SCH000402,S002,EMP016,Sarah Wilson,2024-01-04,evening,20:00,14:00,8.0,stocking
SCH000403,S002,EMP016,Sarah Wilson,2024-01-13,night,11:00,19:00,8.0,dairy
SCH000404,S002,EMP016,Sarah Wilson,2024-01-15,night,09:00,21:00,8.0,meat
SCH000405,S002,EMP016,Sarah Wilson,2024-01-08,night,11:00,22:00,8.0,stocking
SCH000406,S002,EMP016,Sarah Wilson,2024-01-19,morning,16:00,19:00,8.0,checkout
SCH000407,S002,EMP017,John Davis,2024-01-11,morning,11:00,17:00,8.0,checkout
SCH000408,S002,EMP017,John Davis,2024-01-31,night,18:00,14:00,8.0,stocking
SCH000409,S002,EMP017,John Davis,2024-01-22,evening,11:00,03:00,8.0,dairy
SCH000410,S002,EMP017,John Davis,2024-01-11,night,12:00,15:00,8.0,dairy
SCH000411,S002,EMP017,John Davis,2024-01-02,evening,08:00,02:00,8.0,dairy
SCH000412,S002,EMP017,John Davis,2024-01-20,night,19:00,02:00,8.0,checkout
SCH000413,S002,EMP017,John Davis,2024-01-08,morning,20:00,19:00,8.0,checkout
SCH000414,S002,EMP017,John Davis,2024-01-23,evening,18:00,18:00,8.0,checkout
SCH000415,S002,EMP017,John Davis,2024-01-30,night,19:00,16:00,8.0,dairy
SCH000416,S002,EMP017,John Davis,2024-01-20,morning,11:00,18:00,8.0,dairy
SCH000417,S002,EMP017,John Davis,2024-01-02,morning,07:00,06:00,8.0,meat
SCH000418,S002,EMP017,John Davis,2024-01-16,evening,11:00,18:00,8.0,dairy
SCH000419,S002,EMP017,John Davis,2024-01-20,night,19:00,18:00,8.0,stocking
SCH000420,S002,EMP017,John Davis,2024-01-20,evening,20:00,17:00,8.0,produce
SCH000421,S002,EMP017,John Davis,2024-01-02,morning,10:00,00:00,8.0,dairy
SCH000422,S002,EMP017,John Davis,2024-01-05,night,18:00,04:00,8.0,dairy
SCH000423,S002,EMP017,John Davis,2024-01-08,evening,22:00,01:00,8.0,bakery
SCH000424,S002,EMP017,John Davis,2024-01-15,morning,22:00,15:00,8.0,checkout
SCH000425,S002,EMP017,John Davis,2024-01-08,night,16:00,21:00,8.0,stocking
SCH000426,S002,EMP017,John Davis,2024-01-27,evening,07:00,19:00,8.0,produce
SCH000427,S002,EMP017,John Davis,2024-01-25,evening,20:00,05:00,8.0,stocking
SCH000428,S002,EMP017,John Davis,2024-01-13,morning,11:00,15:00,8.0,stocking
SCH000429,S002,EMP017,John Davis,2024-01-20,evening,14:00,17:00,8.0,meat
SCH000430,S002,EMP017,John Davis,2024-01-18,morning,13:00,15:00,8.0,bakery
SCH000431,S002,EMP017,John Davis,2024-01-05,evening,12:00,06:00,8.0,meat
SCH000432,S002,EMP018,Sarah Johnson,2024-01-26,night,14:00,14:00,8.0,produce
SCH000433,S002,EMP018,Sarah Johnson,2024-01-05,night,11:00,21:00,8.0,bakery
SCH000434,S002,EMP018,Sarah Johnson,2024-01-08,night,10:00,19:00,8.0,produce
SCH000435,S002,EMP018,Sarah Johnson,2024-01-04,night,08:00,22:00,8.0,produce
SCH000436,S002,EMP018,Sarah Johnson,2024-01-07,morning,07:00,14:00,8.0,meat
SCH000437,S002,EMP018,Sarah Johnson,2024-01-17,evening,15:00,16:00,8.0,meat
SCH000438,S002,EMP018,Sarah Johnson,2024-01-07,night,10:00,01:00,8.0,meat
SCH000439,S002,EMP018,Sarah Johnson,2024-01-25,morning,21:00,03:00,8.0,checkout
SCH000440,S002,EMP018,Sarah Johnson,2024-01-13,evening,11:00,02:00,8.0,produce
SCH000441,S002,EMP018,Sarah Johnson,2024-01-02,morning,15:00,15:00,8.0,stocking
SCH000442,S002,EMP018,Sarah Johnson,2024-01-03,night,19:00,01:00,8.0,meat
SCH000443,S002,EMP018,Sarah Johnson,2024-01-22,morning,18:00,06:00,8.0,dairy
SCH000444,S002,EMP018,Sarah Johnson,2024-01-12,evening,21:00,15:00,8.0,dairy
SCH000445,S002,EMP018,Sarah Johnson,2024-01-27,morning,09:00,00:00,8.0,meat
SCH000446,S002,EMP018,Sarah Johnson,2024-01-03,morning,21:00,04:00,8.0,checkout
SCH000447,S002,EMP018,Sarah Johnson,2024-01-02,evening,10:00,00:00,8.0,stocking
SCH000448,S002,EMP018,Sarah Johnson,2024-01-17,morning,20:00,01:00,8.0,bakery
SCH000449,S002,EMP018,Sarah Johnson,2024-01-26,evening,19:00,20:00,8.0,dairy
SCH000450,S002,EMP018,Sarah Johnson,2024-01-28,morning,22:00,04:00,8.0,meat
SCH000451,S002,EMP018,Sarah Johnson,2024-01-08,night,18:00,01:00,8.0,dairy
SCH000452,S002,EMP018,Sarah Johnson,2024-01-01,morning,06:00,21:00,8.0,dairy
SCH000453,S002,EMP018,Sarah Johnson,2024-01-08,night,11:00,00:00,8.0,checkout
SCH000454,S002,EMP018,Sarah Johnson,2024-01-12,morning,16:00,22:00,8.0,dairy
SCH000455,S002,EMP018,Sarah Johnson,2024-01-31,morning,06:00,14:00,8.0,meat
SCH000456,S002,EMP018,Sarah Johnson,2024-01-05,night,08:00,17:00,8.0,meat
SCH000457,S002,EMP018,Sarah Johnson,2024-01-18,night,15:00,04:00,8.0,stocking
SCH000458,S002,EMP018,Sarah Johnson,2024-01-30,night,06:00,17:00,8.0,bakery
SCH000459,S002,EMP018,Sarah Johnson,2024-01-07,evening,14:00,18:00,8.0,stocking
SCH000460,S002,EMP019,Sarah Brown,2024-01-19,morning,06:00,01:00,8.0,stocking
SCH000461,S002,EMP019,Sarah Brown,2024-01-13,morning,15:00,15:00,8.0,stocking
SCH000462,S002,EMP019,Sarah Brown,2024-01-16,morning,15:00,00:00,8.0,bakery
SCH000463,S002,EMP019,Sarah Brown,2024-01-14,evening,17:00,19:00,8.0,bakery
SCH000464,S002,EMP019,Sarah Brown,2024-01-20,night,21:00,16:00,8.0,meat
SCH000465,S002,EMP019,Sarah Brown,2024-01-07,night,11:00,22:00,8.0,dairy
SCH000466,S002,EMP019,Sarah Brown,2024-01-30,night,18:00,16:00,8.0,checkout
SCH000467,S002,EMP019,Sarah Brown,2024-01-14,evening,15:00,15:00,8.0,stocking
SCH000468,S002,EMP019,Sarah Brown,2024-01-02,morning,11:00,01:00,8.0,meat
SCH000469,S002,EMP019,Sarah Brown,2024-01-03,morning,21:00,18:00,8.0,meat
SCH000470,S002,EMP019,Sarah Brown,2024-01-30,night,15:00,02:00,8.0,bakery
SCH000471,S002,EMP019,Sarah Brown,2024-01-08,night,17:00,00:00,8.0,checkout
SCH000472,S002,EMP019,Sarah Brown,2024-01-16,evening,16:00,21:00,8.0,meat
SCH000473,S002,EMP019,Sarah Brown,2024-01-26,evening,12:00,23:00,8.0,dairy
SCH000474,S002,EMP019,Sarah Brown,2024-01-21,evening,09:00,19:00,8.0,produce
SCH000475,S002,EMP019,Sarah Brown,2024-01-24,night,12:00,17:00,8.0,bakery
SCH000476,S002,EMP019,Sarah Brown,2024-01-24,evening,14:00,03:00,8.0,produce
SCH000477,S002,EMP019,Sarah Brown,2024-01-17,evening,16:00,06:00,8.0,stocking
SCH000478,S002,EMP019,Sarah Brown,2024-01-12,night,15:00,04:00,8.0,checkout
SCH000479,S002,EMP019,Sarah Brown,2024-01-03,evening,22:00,18:00,8.0,checkout
SCH000480,S002,EMP019,Sarah Brown,2024-01-25,evening,21:00,14:00,8.0,meat
SCH000481,S002,EMP019,Sarah Brown,2024-01-12,night,11:00,02:00,8.0,bakery
SCH000482,S002,EMP019,Sarah Brown,2024-01-27,evening,20:00,06:00,8.0,dairy
SCH000483,S002,EMP019,Sarah Brown,2024-01-20,night,16:00,18:00,8.0,produce
SCH000484,S002,EMP019,Sarah Brown,2024-01-29,night,07:00,21:00,8.0,produce
SCH000485,S002,EMP019,Sarah Brown,2024-01-26,morning,12:00,22:00,8.0,meat
SCH000486,S002,EMP020,Sarah Brown,2024-01-23,morning,12:00,19:00,8.0,stocking
SCH000487,S002,EMP020,Sarah Brown,2024-01-02,morning,07:00,22:00,8.0,meat
SCH000488,S002,EMP020,Sarah Brown,2024-01-24,evening,10:00,19:00,8.0,dairy
SCH000489,S002,EMP020,Sarah Brown,2024-01-26,evening,12:00,01:00,8.0,dairy
SCH000490,S002,EMP020,Sarah Brown,2024-01-17,night,16:00,18:00,8.0,bakery
SCH000491,S002,EMP020,Sarah Brown,2024-01-29,night,21:00,01:00,8.0,meat
SCH000492,S002,EMP020,Sarah Brown,2024-01-02,morning,18:00,00:00,8.0,produce
SCH000493,S002,EMP020,Sarah Brown,2024-01-01,evening,12:00,00:00,8.0,meat
SCH000494,S002,EMP020,Sarah Brown,2024-01-15,evening,20:00,21:00,8.0,meat
SCH000495,S002,EMP020,Sarah Brown,2024-01-16,night,21:00,00:00,8.0,checkout
SCH000496,S002,EMP020,Sarah Brown,2024-01-04,evening,16:00,05:00,8.0,meat
SCH000497,S002,EMP020,Sarah Brown,2024-01-06,morning,17:00,23:00,8.0,checkout
SCH000498,S002,EMP020,Sarah Brown,2024-01-09,morning,09:00,01:00,8.0,produce
SCH000499,S002,EMP020,Sarah Brown,2024-01-09,morning,14:00,00:00,8.0,meat
SCH000500,S002,EMP020,Sarah Brown,2024-01-28,evening,22:00,02:00,8.0,produce
SCH000501,S002,EMP020,Sarah Brown,2024-01-30,evening,14:00,00:00,8.0,bakery
SCH000502,S002,EMP020,Sarah Brown,2024-01-16,evening,15:00,18:00,8.0,checkout
SCH000503,S002,EMP020,Sarah Brown,2024-01-29,night,14:00,20:00,8.0,bakery
SCH000504,S002,EMP020,Sarah Brown,2024-01-10,evening,11:00,14:00,8.0,stocking
SCH000505,S002,EMP020,Sarah Brown,2024-01-29,night,16:00,20:00,8.0,bakery
SCH000506,S002,EMP020,Sarah Brown,2024-01-04,morning,22:00,17:00,8.0,stocking
SCH000507,S002,EMP021,David Brown,2024-01-30,night,16:00,03:00,8.0,dairy
SCH000508,S002,EMP021,David Brown,2024-01-02,morning,17:00,15:00,8.0,bakery
SCH000509,S002,EMP021,David Brown,2024-01-21,morning,12:00,05:00,8.0,produce
SCH000510,S002,EMP021,David Brown,2024-01-15,morning,17:00,22:00,8.0,checkout
SCH000511,S002,EMP021,David Brown,2024-01-05,morning,06:00,20:00,8.0,bakery
SCH000512,S002,EMP021,David Brown,2024-01-06,evening,18:00,06:00,8.0,dairy
SCH000513,S002,EMP021,David Brown,2024-01-25,evening,20:00,20:00,8.0,meat
SCH000514,S002,EMP021,David Brown,2024-01-26,morning,08:00,05:00,8.0,produce
SCH000515,S002,EMP021,David Brown,2024-01-05,morning,20:00,18:00,8.0,produce
SCH000516,S002,EMP021,David Brown,2024-01-04,night,08:00,22:00,8.0,checkout
SCH000517,S002,EMP021,David Brown,2024-01-03,morning,12:00,15:00,8.0,produce
SCH000518,S002,EMP021,David Brown,2024-01-15,morning,21:00,20:00,8.0,produce
SCH000519,S002,EMP021,David Brown,2024-01-15,night,08:00,02:00,8.0,stocking
SCH000520,S002,EMP021,David Brown,2024-01-18,evening,16:00,21:00,8.0,meat
SCH000521,S002,EMP021,David Brown,2024-01-10,night,09:00,21:00,8.0,stocking
SCH000522,S002,EMP021,David Brown,2024-01-13,evening,12:00,21:00,8.0,checkout
SCH000523,S002,EMP021,David Brown,2024-01-05,morning,09:00,02:00,8.0,stocking
SCH000524,S002,EMP021,David Brown,2024-01-11,night,12:00,05:00,8.0,produce
SCH000525,S002,EMP021,David Brown,2024-01-24,morning,14:00,17:00,8.0,dairy
SCH000526,S002,EMP021,David Brown,2024-01-26,morning,11:00,03:00,8.0,dairy
SCH000527,S002,EMP021,David Brown,2024-01-18,evening,09:00,19:00,8.0,stocking
SCH000528,S002,EMP021,David Brown,2024-01-25,morning,12:00,00:00,8.0,bakery
SCH000529,S002,EMP022,Jane Johnson,2024-01-14,night,16:00,14:00,8.0,stocking
SCH000530,S002,EMP022,Jane Johnson,2024-01-30,night,13:00,01:00,8.0,stocking
SCH000531,S002,EMP022,Jane Johnson,2024-01-26,night,18:00,17:00,8.0,meat
SCH000532,S002,EMP022,Jane Johnson,2024-01-16,evening,18:00,23:00,8.0,dairy
SCH000533,S002,EMP022,Jane Johnson,2024-01-17,night,09:00,00:00,8.0,dairy
SCH000534,S002,EMP022,Jane Johnson,2024-01-01,night,15:00,22:00,8.0,meat
SCH000535,S002,EMP022,Jane Johnson,2024-01-12,night,16:00,18:00,8.0,produce
SCH000536,S002,EMP022,Jane Johnson,2024-01-31,night,16:00,17:00,8.0,dairy
SCH000537,S002,EMP022,Jane Johnson,2024-01-08,night,07:00,00:00,8.0,bakery
SCH000538,S002,EMP022,Jane Johnson,2024-01-27,night,11:00,20:00,8.0,meat
SCH000539,S002,EMP022,Jane Johnson,2024-01-27,morning,18:00,23:00,8.0,bakery
SCH000540,S002,EMP022,Jane Johnson,2024-01-11,night,08:00,21:00,8.0,produce
SCH000541,S002,EMP022,Jane Johnson,2024-01-19,evening,13:00,00:00,8.0,produce
SCH000542,S002,EMP022,Jane Johnson,2024-01-18,evening,16:00,23:00,8.0,bakery
SCH000543,S002,EMP022,Jane Johnson,2024-01-18,morning,11:00,03:00,8.0,dairy
SCH000544,S002,EMP022,Jane Johnson,2024-01-12,morning,10:00,06:00,8.0,stocking
SCH000545,S002,EMP022,Jane Johnson,2024-01-21,morning,09:00,02:00,8.0,stocking
SCH000546,S002,EMP022,Jane Johnson,2024-01-16,evening,07:00,20:00,8.0,stocking
SCH000547,S002,EMP022,Jane Johnson,2024-01-10,night,21:00,20:00,8.0,checkout
SCH000548,S002,EMP022,Jane Johnson,2024-01-09,morning,21:00,19:00,8.0,checkout
SCH000549,S002,EMP022,Jane Johnson,2024-01-24,morning,07:00,18:00,8.0,meat
SCH000550,S002,EMP022,Jane Johnson,2024-01-10,night,16:00,16:00,8.0,dairy
SCH000551,S002,EMP022,Jane Johnson,2024-01-31,evening,17:00,06:00,8.0,bakery
SCH000552,S002,EMP022,Jane Johnson,2024-01-19,morning,09:00,00:00,8.0,checkout
SCH000553,S002,EMP022,Jane Johnson,2024-01-04,evening,16:00,14:00,8.0,checkout
SCH000554,S002,EMP023,David Smith,2024-01-18,morning,06:00,15:00,8.0,stocking
SCH000555,S002,EMP023,David Smith,2024-01-09,night,07:00,17:00,8.0,dairy
SCH000556,S002,EMP023,David Smith,2024-01-31,night,22:00,19:00,8.0,bakery
SCH000557,S002,EMP023,David Smith,2024-01-15,morning,06:00,03:00,8.0,dairy
SCH000558,S002,EMP023,David Smith,2024-01-25,evening,14:00,06:00,8.0,stocking
SCH000559,S002,EMP023,David Smith,2024-01-10,morning,17:00,06:00,8.0,checkout
SCH000560,S002,EMP023,David Smith,2024-01-08,evening,20:00,23:00,8.0,bakery
SCH000561,S002,EMP023,David Smith,2024-01-21,evening,21:00,02:00,8.0,meat
SCH000562,S002,EMP023,David Smith,2024-01-22,night,22:00,16:00,8.0,stocking
SCH000563,S002,EMP023,David Smith,2024-01-22,night,14:00,22:00,8.0,bakery
SCH000564,S002,EMP023,David Smith,2024-01-21,evening,09:00,16:00,8.0,produce
SCH000565,S002,EMP023,David Smith,2024-01-23,morning,12:00,23:00,8.0,produce
SCH000566,S002,EMP023,David Smith,2024-01-10,morning,11:00,04:00,8.0,dairy
SCH000567,S002,EMP023,David Smith,2024-01-28,night,21:00,17:00,8.0,stocking
SCH000568,S002,EMP023,David Smith,2024-01-15,night,07:00,14:00,8.0,checkout
SCH000569,S002,EMP023,David Smith,2024-01-04,night,14:00,00:00,8.0,meat
SCH000570,S002,EMP023,David Smith,2024-01-02,night,10:00,17:00,8.0,bakery
SCH000571,S002,EMP023,David Smith,2024-01-23,night,16:00,15:00,8.0,checkout
SCH000572,S002,EMP023,David Smith,2024-01-31,morning,22:00,17:00,8.0,stocking
SCH000573,S002,EMP023,David Smith,2024-01-09,morning,08:00,02:00,8.0,bakery
SCH000574,S002,EMP023,David Smith,2024-01-27,night,18:00,16:00,8.0,dairy
SCH000575,S002,EMP023,David Smith,2024-01-13,night,14:00,18:00,8.0,stocking
SCH000576,S002,EMP023,David Smith,2024-01-16,morning,07:00,04:00,8.0,dairy
SCH000577,S002,EMP023,David Smith,2024-01-31,morning,15:00,06:00,8.0,bakery
SCH000578,S002,EMP023,David Smith,2024-01-01,night,17:00,16:00,8.0,dairy
SCH000579,S002,EMP023,David Smith,2024-01-29,night,10:00,01:00,8.0,dairy
SCH000580,S002,EMP023,David Smith,2024-01-05,morning,11:00,21:00,8.0,bakery
SCH000581,S002,EMP024,Lisa Johnson,2024-01-30,morning,19:00,15:00,8.0,meat
SCH000582,S002,EMP024,Lisa Johnson,2024-01-16,morning,20:00,03:00,8.0,bakery
SCH000583,S002,EMP024,Lisa Johnson,2024-01-25,night,18:00,05:00,8.0,produce
SCH000584,S002,EMP024,Lisa Johnson,2024-01-14,night,17:00,23:00,8.0,produce
SCH000585,S002,EMP024,Lisa Johnson,2024-01-11,night,10:00,23:00,8.0,meat
SCH000586,S002,EMP024,Lisa Johnson,2024-01-24,night,20:00,19:00,8.0,meat
SCH000587,S002,EMP024,Lisa Johnson,2024-01-24,morning,19:00,14:00,8.0,meat
